title,url,director,casts,rating_num,language,country,type,year,image
比得兔2：逃跑计划,https://movie.douban.com/subject/30213339/,['威尔·古勒'],"['詹姆斯·柯登', '罗丝·伯恩', '多姆纳尔·格里森', '大卫·奥伊罗', '玛格特·罗比']",7.0,['英语'],"['澳大利亚', '印度', '美国', '英国', '加拿大']","['喜剧', '动画', '冒险']",['2021'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2586350077.jpg']
前任攻略,https://movie.douban.com/subject/24751754/,['田羽生'],"['韩庚', '姚星彤', '郑恺', '王丽坤', '班嘉佳']",6.1,['汉语普通话'],['中国大陆'],"['喜剧', '爱情']",['2014'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2171886373.jpg']
芙蓉镇,https://movie.douban.com/subject/1297880/,['谢晋'],"['刘晓庆', '姜文', '郑在石', '张光北', '徐松子']",9.2,['汉语普通话'],['中国大陆'],"['剧情', '爱情']",['1987'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2174804034.jpg']
爱在暹罗,https://movie.douban.com/subject/2365260/,['楚克·萨克瑞科'],"['维特维斯特·海伦亚沃恩酷', '马里奥·毛瑞尔', '赖拉·邦雅淑', '坎雅·拉坦娜佩琦', '辛扎伊·本班尼']",8.3,['泰语'],['泰国'],"['剧情', '爱情', '同性']",['2007'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1024585648.jpg']
城市猎人,https://movie.douban.com/subject/1295064/,['王晶'],"['成龙', '王祖贤', '邱淑贞', '后藤久美子', '单立文']",7.7,['粤语'],"['中国香港', '日本']","['喜剧', '动作', '爱情']",['1993'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2557560791.jpg']
纳尼亚传奇1：狮子、女巫和魔衣橱,https://movie.douban.com/subject/1309052/,['安德鲁·亚当森'],"['乔芝·韩莉', '斯堪德·凯恩斯', '威廉·莫斯里', '安娜·帕波维尔', '蒂尔达·斯文顿']",7.5,"['英语', '德语']","['英国', '美国']","['剧情', '奇幻', '冒险']",['2005'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p815647942.jpg']
星球大战9：天行者崛起,https://movie.douban.com/subject/22265687/,['J·J·艾布拉姆斯'],"['黛西·雷德利', '亚当·德赖弗', '奥斯卡·伊萨克', '约翰·博耶加', '马克·哈米尔']",6.3,['英语'],['美国'],"['动作', '科幻', '冒险']",['2019'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2575456458.jpg']
古惑仔之人在江湖,https://movie.douban.com/subject/1433736/,['刘伟强'],"['郑伊健', '陈小春', '吴镇宇', '黎姿', '林晓峰']",7.9,['粤语'],['中国香港'],"['动作', '犯罪']",['1996'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2637722859.jpg']
醉拳,https://movie.douban.com/subject/1296693/,['袁和平'],"['成龙', '黄正利', '石天', '何天诚', '唐晶']",7.7,['粤语'],['中国香港'],"['喜剧', '动作']",['1978'],['https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1387691770.jpg']
所以……和黑粉结婚了,https://movie.douban.com/subject/26564988/,['金帝荣'],"['朴灿烈', '袁姗姗', '姜潮', '徐贤', '赵韦至']",5.0,"['汉语普通话', '韩语']","['中国大陆', '韩国']","['喜剧', '爱情']",['2016'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2361259614.jpg']
数码宝贝：最后的进化,https://movie.douban.com/subject/30482645/,['田口智久'],"['花江夏树', '细谷佳正', '三森铃子', '田村睦心', '吉田仁美']",7.3,['日语'],['日本'],"['动画', '冒险']",['2020'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2623955494.jpg']
河东狮吼,https://movie.douban.com/subject/1305265/,['马伟豪'],"['张柏芝', '古天乐', '范冰冰', '黄伟文', '许绍雄']",6.8,['粤语'],"['中国大陆', '中国香港']","['喜剧', '爱情', '古装']",['2002'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p482182774.jpg']
土拨鼠之日,https://movie.douban.com/subject/1300613/,['哈罗德·雷米斯'],"['比尔·默瑞', '安迪·麦克道威尔', '克里斯·艾略特', '斯蒂芬·托布罗斯基', '布赖恩·道尔']",8.6,"['英语', '法语', '意大利语']",['美国'],"['剧情', '喜剧', '爱情', '奇幻']",['1993'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2493191199.jpg']
不一样的天空,https://movie.douban.com/subject/1301617/,['拉斯·霍尔斯道姆'],"['约翰尼·德普', '莱昂纳多·迪卡普里奥', '朱丽叶特·刘易斯', '玛丽·斯汀伯根', '达尔莱尼·凯茨']",8.6,['英语'],['美国'],"['剧情', '爱情', '家庭']",['1993'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2175712032.jpg']
初恋50次,https://movie.douban.com/subject/1309172/,['彼得·西格尔'],"['亚当·桑德勒', '德鲁·巴里摩尔', '罗伯·施奈德', '西恩·奥斯汀', '卢西亚·斯杜斯']",7.9,"['英语', '夏威夷语', '汉语普通话']",['美国'],"['喜剧', '爱情']",['2004'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p480949516.jpg']
名侦探柯南：通向天国的倒计时,https://movie.douban.com/subject/2357703/,['儿玉兼嗣'],"['高山南', '山崎和佳奈', '神谷明', '山口胜平', '林原惠美']",8.6,['日语'],['日本'],"['动作', '动画', '悬疑', '惊悚']",['2001'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p453730108.jpg']
一个人的武林,https://movie.douban.com/subject/24695277/,['陈德森'],"['甄子丹', '王宝强', '杨采妮', '白冰', '方中信']",6.6,"['汉语普通话', '粤语']","['中国大陆', '中国香港']","['动作', '惊悚']",['2014'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2206992257.jpg']
新少林寺,https://movie.douban.com/subject/4097023/,['陈木胜'],"['刘德华', '谢霆锋', '范冰冰', '成龙', '吴京']",6.1,['汉语普通话'],"['中国大陆', '中国香港']","['剧情', '动作']",['2011'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p788475809.jpg']
街娃儿,https://movie.douban.com/subject/35017419/,['那嘉佐'],"['李九霄', '余皑磊', '沙宝亮', '姚橹', '黄米依']",,['汉语普通话'],['中国大陆'],['剧情'],['2021'],['https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2655108600.jpg']
飞行家,https://movie.douban.com/subject/1309070/,['马丁·斯科塞斯'],"['莱昂纳多·迪卡普里奥', '凯特·布兰切特', '凯特·贝金赛尔', '约翰·C·赖利', '亚历克·鲍德温']",8.1,['英语'],"['美国', '德国']","['剧情', '传记']",['2004'],['https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2215458280.jpg']
冈仁波齐,https://movie.douban.com/subject/26606242/,['张杨'],"['尼玛扎堆', '杨培', '索朗卓嘎', '次仁曲珍', '色巴江措']",7.7,"['藏语', '汉语普通话']",['中国大陆'],['剧情'],['2015'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2462387248.jpg']
赛车总动员2,https://movie.douban.com/subject/3036478/,"['约翰·拉塞特', '布拉德·刘易斯']","['欧文·威尔逊', '王牌接线员拉里', '迈克尔·凯恩', '艾米莉·莫迪默', '艾迪·伊扎德']",7.8,"['英语', '日语', '意大利语', '法语']",['美国'],"['喜剧', '动画', '冒险']",['2011'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p960983865.jpg']
尼罗河上的惨案,https://movie.douban.com/subject/1302100/,"['约翰·吉勒明', '伍经纬']","['彼得·乌斯蒂诺夫', '简·伯金', '洛伊丝·奇利斯', '贝蒂·戴维斯', '米娅·法罗']",8.5,"['英语', '法语', '德语']",['英国'],"['剧情', '悬疑', '犯罪']",['1978'],['https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2366278130.jpg']
晴雅集,https://movie.douban.com/subject/30284141/,['郭敬明'],"['赵又廷', '邓伦', '王子文', '春夏', '汪铎']",5.0,['汉语普通话'],['中国大陆'],"['爱情', '奇幻']",['2020'],['https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2622484010.jpg']
全球风暴,https://movie.douban.com/subject/22266012/,['迪安·德夫林'],"['杰拉德·巴特勒', '吉姆·斯特吉斯', '艾比·考尼什', '亚历山德拉·玛丽亚·拉娜', '吴彦祖']",5.9,"['英语', '粤语', '俄语', '印地语', '西班牙语']",['美国'],"['动作', '科幻', '灾难']",['2017'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2497075814.jpg']
神奇四侠2015,https://movie.douban.com/subject/4014396/,['乔什·特兰克'],"['迈尔斯·特勒', '凯特·玛拉', '迈克尔·B·乔丹', '杰米·贝尔', '蒂姆·布雷克·尼尔森']",4.8,['英语'],"['美国', '英国', '德国']","['动作', '科幻', '冒险']",['2015'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2239463272.jpg']
死神来了2,https://movie.douban.com/subject/1307956/,['大卫·R·艾里斯'],"['艾丽·拉特', 'A·J·库克', '迈克尔·兰德斯', '大卫·佩特考', '詹姆斯·柯克']",7.5,['英语'],"['美国', '加拿大']","['惊悚', '恐怖']",['2003'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p498462827.jpg']
窃听风云3,https://movie.douban.com/subject/10726941/,"['麦兆辉', '庄文强']","['刘青云', '古天乐', '吴彦祖', '周迅', '叶璇']",6.4,"['汉语普通话', '粤语']","['中国香港', '中国大陆']","['动作', '悬疑', '惊悚', '犯罪']",['2014'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2182457355.jpg']
名侦探柯南：世纪末的魔术师,https://movie.douban.com/subject/2279152/,['儿玉兼嗣'],"['高山南', '山崎和佳奈', '茶风林', '绪方贤一', '盐泽兼人']",8.6,"['日语', '俄语', '汉语普通话']",['日本'],"['喜剧', '动画', '悬疑', '犯罪', '冒险']",['1999'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p453729256.jpg']
分歧者：异类觉醒,https://movie.douban.com/subject/6424814/,['尼尔·博格'],"['谢琳·伍德蕾', '西奥·詹姆斯', '艾什莉·贾德', '杰·科特尼', '雷·史蒂文森']",6.6,['英语'],['美国'],"['动作', '科幻', '冒险']",['2014'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2196353608.jpg']
亲爱的新年好,https://movie.douban.com/subject/34460763/,['彭宥纶'],"['白百何', '张子枫', '魏大勋', '许娣', '李建义']",5.5,['汉语普通话'],['中国大陆'],"['剧情', '爱情']",['2019'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2578723424.jpg']
西游记之孙悟空三打白骨精,https://movie.douban.com/subject/25827963/,['郑保瑞'],"['郭富城', '巩俐', '冯绍峰', '小沈阳', '罗子溢']",5.6,['汉语普通话'],"['中国大陆', '中国香港']","['喜剧', '动作', '奇幻']",['2016'],['https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2315805100.jpg']
那山那人那狗,https://movie.douban.com/subject/1307766/,['霍建起'],"['滕汝骏', '刘烨', '赵秀丽', '陈好', '龚业珩']",8.7,['汉语普通话'],['中国大陆'],"['剧情', '家庭']",['1999'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p798810224.jpg']
小美人鱼,https://movie.douban.com/subject/1293120/,"['罗恩·克莱蒙兹', '约翰·马斯克']","['勒内·奥贝尔若努瓦', '克里斯托弗·丹尼尔·巴恩斯', '裘蒂·班森', '雪莉·琳恩', '南茜·卡特莱特']",8.4,"['英语', '法语']",['美国'],"['爱情', '动画', '歌舞', '奇幻']",['1989'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p827079407.jpg']
夜宴,https://movie.douban.com/subject/1418605/,['冯小刚'],"['章子怡', '葛优', '吴彦祖', '周迅', '马精武']",6.0,['汉语普通话'],"['中国大陆', '中国香港']","['剧情', '动作', '武侠', '古装']",['2006'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2537499351.jpg']
名侦探柯南：银翼的魔术师,https://movie.douban.com/subject/2357711/,['山本泰一郎'],"['高山南', '山崎和佳奈', '神谷明', '松井菜樱子', '高岛雅罗']",8.1,['日语'],['日本'],"['动画', '悬疑']",['2004'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1954029893.jpg']
大侦探福尔摩斯2：诡影游戏,https://movie.douban.com/subject/4051753/,['盖·里奇'],"['小罗伯特·唐尼', '裘德·洛', '瑞秋·麦克亚当斯', '劳米·拉佩斯', '斯蒂芬·弗雷']",7.7,['英语'],['美国'],"['动作', '悬疑', '犯罪']",['2011'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1327387815.jpg']
愤怒的小鸟,https://movie.douban.com/subject/6873736/,"['费格尔·雷利', '克雷·卡提斯']","['杰森·苏戴奇斯', '乔什·加德', '丹尼·麦克布莱德', '玛娅·鲁道夫', '西恩·潘']",7.2,['英语'],"['芬兰', '美国']","['喜剧', '动画', '冒险']",['2016'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2352310242.jpg']
遗传厄运,https://movie.douban.com/subject/27621727/,['阿里·艾斯特'],"['亚历克斯·沃尔夫', '加布里埃尔·伯恩', '托妮·科莱特', '米莉·夏普洛', '克里斯蒂·萨默海斯']",7.2,['英语'],['美国'],['恐怖'],['2018'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2518865763.jpg']
阳光小美女,https://movie.douban.com/subject/1777612/,"['乔纳森·戴顿', '维莱莉·法瑞斯']","['阿比盖尔·布雷斯林', '格雷戈·金尼尔', '保罗·达诺', '艾伦·阿金', '托妮·科莱特']",8.3,['英语'],['美国'],"['剧情', '喜剧', '家庭']",['2006'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p792394752.jpg']
僵尸,https://movie.douban.com/subject/22715021/,['麦浚龙'],"['钱小豪', '惠英红', '鲍起静', '陈友', '吴耀汉']",7.9,['粤语'],['中国香港'],['恐怖'],['2013'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2153223458.jpg']
天才眼镜狗,https://movie.douban.com/subject/3101548/,['罗伯·明可夫'],"['泰·布利尔', '麦克斯·查尔斯', '罗莉·弗雷泽', '吉约姆·阿瑞托斯', '帕特里斯·A·缪吉克']",7.6,"['英语', '西班牙语']",['美国'],"['喜剧', '科幻', '动画', '冒险']",['2014'],['https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2174250040.jpg']
赤壁(上),https://movie.douban.com/subject/1465829/,['吴宇森'],"['梁朝伟', '金城武', '张丰毅', '张震', '胡军']",6.4,['汉语普通话'],"['中国大陆', '中国香港', '中国台湾', '日本', '韩国']","['动作', '历史', '战争', '古装']",['2008'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p936373819.jpg']
兹山鱼谱,https://movie.douban.com/subject/30409439/,['李濬益'],"['薛景求', '卞约汉', '李姃垠', '敏度希', '柳承龙']",8.8,['韩语'],['韩国'],"['剧情', '历史', '古装']",['2021'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2634952893.jpg']
囚徒,https://movie.douban.com/subject/3592859/,['丹尼斯·维伦纽瓦'],"['休·杰克曼', '杰克·吉伦哈尔', '维奥拉·戴维斯', '玛丽亚·贝罗', '泰伦斯·霍华德']",8.1,['英语'],['美国'],"['剧情', '悬疑', '犯罪']",['2013'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2119799056.jpg']
四大名捕大结局,https://movie.douban.com/subject/10604893/,"['陈嘉上', '秦小珍']","['邓超', '刘亦菲', '邹兆龙', '郑中基', '黄秋生']",5.1,"['汉语普通话', '粤语']","['中国大陆', '中国香港']","['动作', '爱情', '悬疑', '武侠', '古装']",['2014'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2194662832.jpg']
人鬼情未了,https://movie.douban.com/subject/1293203/,['杰瑞·扎克'],"['帕特里克·斯威兹', '黛米·摩尔', '托尼·戈德温', '乌比·戈德堡', '斯蒂芬·鲁特']",8.3,['英语'],['美国'],"['剧情', '爱情', '奇幻']",['1990'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p544574893.jpg']
敢死队,https://movie.douban.com/subject/3279080/,['西尔维斯特·史泰龙'],"['西尔维斯特·史泰龙', '杰森·斯坦森', '李连杰', '杜夫·龙格尔', '埃里克·罗伯茨']",6.9,"['英语', '西班牙语']","['美国', '保加利亚', '西班牙', '德国']","['动作', '惊悚', '冒险']",['2010'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p547574189.jpg']
黄金大劫案,https://movie.douban.com/subject/6080775/,['宁浩'],"['雷佳音', '陶虹', '程媛媛', '山崎敬一', '郭涛']",6.8,"['汉语普通话', '东北话']",['中国大陆'],"['剧情', '喜剧', '动作', '爱情', '历史', '战争']",['2012'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1530053393.jpg']
笑林小子,https://movie.douban.com/subject/1408312/,['朱延平'],"['林志颖', '郝劭文', '释小龙', '徐濠萦', '张震岳']",7.9,['汉语普通话'],"['中国台湾', '中国香港']",['喜剧'],['1994'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2164471405.jpg']
电话谋杀案,https://movie.douban.com/subject/1301231/,['阿尔弗雷德·希区柯克'],"['雷·米兰德', '格蕾丝·凯利', '罗伯特·卡明斯', '约翰·威廉姆斯', '安东尼·道森']",8.9,['英语'],['美国'],"['悬疑', '惊悚', '犯罪']",['1954'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1205111193.jpg']
超越,https://movie.douban.com/subject/34917447/,['韩博文'],"['郑恺', '李昀锐', '曹炳琨', '张蓝心', '张榕容']",5.0,['汉语普通话'],['中国大陆'],"['剧情', '喜剧', '运动']",['2021'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2658143548.jpg']
唐顿庄园,https://movie.douban.com/subject/27002635/,['迈克尔·恩格勒'],"['米歇尔·道克瑞', '休·博纳维尔', '伊丽莎白·麦戈文', '玛吉·史密斯', '艾美达·斯丹顿']",8.0,['英语'],"['英国', '美国']",['剧情'],['2019'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2575400017.jpg']
